x,y,name,vicinity,place_id,types,rating,user_ratings_total,lat,lng,type
52.284695272895,20.935841153477,Stomatologia Ortodoncja,"Nocznickiego 23, Warszawa",ChIJ4ZXtdV_LHkcRkWlRptoc7B8,"doctor,health",5,1,52.2871965,20.9268549,doctor
52.284454044185,20.950496779489,SalonOptyczny.pl Zbigniew Jakubowicz,"Marymoncka 63, Warszawa",ChIJxRuOzNHLHkcR0QhI-ZbIR9Q,"doctor,health,store",4.6,11,52.2819102,20.9571272,doctor
52.284454044185,20.950496779489,Poradnia chirurgii naczyniowej Szpitala Bielańskiego im. ks. J. Popiełuszki SPZOZ,"Cegłowska 80, Warszawa",ChIJ5TM4cNPLHkcR-P2u4A46OjI,"doctor,health",1,1,52.287043,20.9519224,doctor
52.284454044185,20.950496779489,Poradnia otolaryngologiczna Szpitala Bielańskiego im. ks. J. Popiełuszki SPZOZ,"Cegłowska 80, Warszawa",ChIJ5TM4cNPLHkcRR88lkfgmE8E,"doctor,health",NA,NA,52.287043,20.9519224,doctor
52.284454044185,20.950496779489,Poradnia proktologiczna Szpitala Bielańskiego im. ks. J. Popiełuszki SPZOZ,"Cegłowska 80, Warszawa",ChIJ5TM4cNPLHkcRMU-eI9MhCuY,"doctor,health",NA,NA,52.287043,20.9519224,doctor
52.284454044185,20.950496779489,Poradnia K ginekologiczno - położnicza Szpitala Bielańskiego im. ks. J. Popiełuszki SPZOZ,"Cegłowska 80, Warszawa",ChIJ5TM4cNPLHkcRVRsEOmeHKxE,"doctor,health",1,2,52.287043,20.9519224,doctor
52.284454044185,20.950496779489,Poradnia kardiologiczna Szpitala Bielańskiego im. ks. J. Popiełuszki SPZOZ,"Cegłowska 80, Warszawa",ChIJ5TM4cNPLHkcRPn5X-RreAYc,"doctor,health",NA,NA,52.287043,20.9519224,doctor
52.284454044185,20.950496779489,"Poradnia foniatryczna, audiologiczna, logopedyczna Szpitala Bielańskiego im. ks. J. Popiełuszki SPZOZ","Cegłowska 80, Warszawa",ChIJ5TM4cNPLHkcRX0TL6dmLUnU,"doctor,health",NA,NA,52.28728,20.95161,doctor
52.284454044185,20.950496779489,Poradnia ginekologiczno - położnicza Przychodni SPZZLO Warszawa-Żoliborz,"Kleczewska 56, Warszawa",ChIJSzS_3MzLHkcRXT5A-IfYa9g,"doctor,health",NA,NA,52.2799184,20.9443882,doctor
52.284454044185,20.950496779489,ORTOPEDIKA Rehabilitacja,"Przybyszewskiego 69, Warszawa",ChIJjy5NtTLKHkcRjZVmSXdJbbg,"doctor,health",5,5,52.2820408,20.9441637,doctor
52.284454044185,20.950496779489,ORTOPEDIKA Centrum Chirurgii Specjalistycznej Rehabilitacja Bielany,"Przybyszewskiego 69, Warszawa",ChIJjy5NtTLKHkcRvgReqhwuuO8,"doctor,health",5,1,52.2820408,20.9441637,doctor
52.284454044185,20.950496779489,Center for Healthy Body,"Marymoncka 34, Warszawa",ChIJB0m9-NDLHkcRFOOomjIZpvs,"hospital,doctor,gym,health",NA,NA,52.2882559,20.9545356,doctor
52.284454044185,20.950496779489,Poradnia Podstawowej Opieki Zdrowotnej dla Dorosłych Przychodni SPZZLO Warszawa-Żoliborz,"Kleczewska 56, Warszawa",ChIJSzS_3MzLHkcRvvCIrNpwSp0,"doctor,health",3.4,5,52.2799184,20.9443882,doctor
52.284454044185,20.950496779489,Poradnia chirurgii urazowo - ortopedycznej Szpitala Bielańskiego im. ks. J. Popiełuszki SPZOZ,"Szpital Bielański im. Ks. Jerzego Popiełuszki, Cegłowska 80, Warszawa",ChIJ5TM4cNPLHkcRda7tyknsszk,"doctor,health",3.1,7,52.2866795,20.9510726,doctor
52.284454044185,20.950496779489,Clinic in Bielany,"Kasprowicza 62, Warszawa",ChIJFdW5Ti3KHkcR5lte1qF7-TA,"doctor,health",2.7,41,52.2841864,20.9451918,doctor
52.284454044185,20.950496779489,Poradnia chirurgii ogólnej Szpitala Bielańskiego im. ks. J. Popiełuszki SPZOZ,"Cegłowska 80, Warszawa",ChIJ5TM4cNPLHkcRNMYkbBkKhjM,"doctor,health",2,1,52.287043,20.9519224,doctor
52.284454044185,20.950496779489,Lux Med Diagnostyka,"Cegłowska 80, Warszawa",ChIJ5TM4cNPLHkcRUWhnq7a1EHM,"doctor,health",3.2,22,52.286791,20.9513199,doctor
52.284454044185,20.950496779489,dr Martyna Wypych – Neurolog Warszawa,"Kasprowicza 48, Warszawa",ChIJUfj0783LHkcRI9HhrnNHKOg,"doctor,health",NA,NA,52.2813029,20.9512023,doctor
52.284454044185,20.950496779489,dr Piotr Kucharczyk – Endokrynolog Warszawa,"Kasprowicza 48, Warszawa",ChIJ79XtOUbLHkcRUBNu8JO_ckk,"doctor,health",NA,NA,52.2813029,20.9512023,doctor
52.284454044185,20.950496779489,dr Katarzyna Ratkowska – Psychiatra Warszawa,"Kasprowicza 48, Warszawa",ChIJUfj0783LHkcRt4epHgyZf8Y,"doctor,health",NA,NA,52.2813029,20.9512023,doctor
52.284454044185,20.950496779489,dr Agnieszka Jamroży – psychiatra Warszawa,"Kasprowicza 48, Warszawa",ChIJIZZJmKvLHkcR6-EGypHwIU8,"doctor,health",NA,NA,52.2813029,20.9512023,doctor
52.284454044185,20.950496779489,PsychoMedic,"Kasprowicza 48, Warszawa",ChIJUfj0783LHkcRaAHtJX6rOjc,"doctor,health",4.3,26,52.2813029,20.9512023,doctor
52.284454044185,20.950496779489,dr Aleksandra Błońska,"Kasprowicza 48, Warszawa",ChIJUfj0783LHkcRdqeGe89Vabg,"doctor,health",NA,NA,52.2813029,20.9512023,doctor
52.284454044185,20.950496779489,dr n.med. Elżbieta Kobrzyńska – Psychiatra Warszawa,"Kasprowicza 48, Warszawa",ChIJfeZFz6_LHkcRJVh-F0IFEGA,"doctor,health",NA,NA,52.2813029,20.9512023,doctor
52.284454044185,20.950496779489,Dermatolog,"Kasprowicza 62, Warszawa",ChIJfXxXtHvLHkcRBdISkjYQy24,"doctor,health",NA,NA,52.28417779999999,20.9452968,doctor
52.284454044185,20.950496779489,Professional Rehabilitation Bielany,"Marymoncka 81, Warszawa",ChIJVVaGl9HLHkcRlLubGO0vi6w,"physiotherapist,doctor,health",4.9,29,52.2832859,20.9558459,doctor
52.284454044185,20.950496779489,dr Łukasz Załuga – Psychiatra Młodzieży od 16r.ż. i Dorosłych,"Kasprowicza 48/lok. H, Warszawa",ChIJM2vX7jvLHkcRDKFUVMZo8SA,"doctor,health",NA,NA,52.2808673,20.9522084,doctor
52.284454044185,20.950496779489,"Salon Optyczny Bielany, Optyk, Usługi Optyczne Anna Mazurek","Kasprowicza 48, Warszawa",ChIJ5bFV4s3LHkcRHN7sJzu6BO0,"doctor,health,store",4.4,33,52.2808673,20.9522084,doctor
52.284454044185,20.950496779489,Neurolog Bielany,"Kasprowicza 48/lok. H, Warszawa",ChIJ0SAvuHLLHkcROVYkJbV2bkY,"doctor,health",NA,NA,52.2808673,20.9522084,doctor
52.284454044185,20.950496779489,dr n.med. Jakub Sienkiewicz – Neurolog Warszawa,"Kasprowicza 48/lok. H, Warszawa",ChIJ2YQBo8rLHkcRLqyaiWZ5VI4,"doctor,health",NA,NA,52.2808673,20.9522084,doctor
52.284454044185,20.950496779489,dr Joanna Popławska – Psychiatra Warszawa,"Kasprowicza 48/Lok. H, Warszawa",ChIJCTGSmeHLHkcRXVn5faOK4MM,"doctor,health",NA,NA,52.2808673,20.9522084,doctor
52.284454044185,20.950496779489,dr Agata Łoczewska – Psychiatra Warszawa,"Kasprowicza 48, Warszawa",ChIJ7Zc3897LHkcROc7IzDYxAxg,"doctor,health",5,1,52.2808673,20.9522084,doctor
52.284454044185,20.950496779489,psychiatra Żoliborz,"Kasprowicza 48/lok. H, Warszawa",ChIJsXTwZNXLHkcRpAPiInghzdo,"doctor,health",NA,NA,52.2808673,20.9522084,doctor
52.284454044185,20.950496779489,dr Bożena Ćwikła – Psychiatra dziecięcy i młodzieżowy,"Kasprowicza 48/lok. H, Warszawa",ChIJqQUaUXPLHkcRa6OGLySO8DE,"doctor,health",NA,NA,52.2808673,20.9522084,doctor
52.284454044185,20.950496779489,Praktyka Lekarska Dr Helena Jastrzębska,"Kasprowicza 48, Warszawa",ChIJ__bSC87LHkcR_lOaIuiqz2k,"doctor,health",5,5,52.2808088,20.9522122,doctor
52.284454044185,20.950496779489,"Bystrzanowska Dorota, lek. med. Spec. dermatologist","High-Med, Kasprowicza 27, Warszawa",ChIJ0UnZq8_LHkcR0SbhQYs_KxQ,"doctor,health",2.3,3,52.2787819,20.95506349999999,doctor
52.284210997598,20.965152197827,SalonOptyczny.pl Zbigniew Jakubowicz,"Marymoncka 63, Warszawa",ChIJxRuOzNHLHkcR0QhI-ZbIR9Q,"doctor,health,store",4.6,11,52.2819102,20.9571272,doctor
52.284210997598,20.965152197827,MAVIT,"Podleśna 91, Warszawa",ChIJ2SLTDNDLHkcRcNGHA9U-c5U,"doctor,health",3.5,4,52.2813287,20.9616489,doctor
52.284210997598,20.965152197827,Centrum Medyczna NeuroProtect,"Klaudyny 16C/1 floor, Warszawa",ChIJRZy7FsXLHkcRkEB6Yfg7IBg,"hospital,doctor,health",5,4,52.2820082,20.973084,doctor
52.284210997598,20.965152197827,"Baranowska Bogusława, prof. dr hab. nauk med. Endokrynolog","Klaudyny 36, Warszawa",ChIJb5q-zd7LHkcRY9y0xO-SUJg,"doctor,health",NA,NA,52.2854879,20.9734679,doctor
52.284210997598,20.965152197827,"Pęzińska-Kosieradzka Hanna, lek. med. neurolog","Łomiańska 35, Warszawa",ChIJQ0XWotvLHkcRgU-qmNE6ZJ4,"doctor,health",NA,NA,52.2824354,20.9681321,doctor
52.284210997598,20.965152197827,Refleksolog,"Kolektorska 49, Warszawa",ChIJqcM8fkvLHkcRZOa6HAWPkFc,"doctor,health",NA,NA,52.2802251,20.9641681,doctor
52.284210997598,20.965152197827,Satin Podleśna,"Klaudyny 36A, Warszawa",ChIJ1wkDONnLHkcR3BJf0XSfOpc,"doctor,health",NA,NA,52.2851097,20.971676,doctor
52.284210997598,20.965152197827,Przychodnia Klaudyny 26B (Samodzielny Publiczny Zakład Lecznictwa Otwartego Warszawa - Żoliborz),"Klaudyny 26B, Warszawa",ChIJNWqeTjjLHkcRMuGZIswVvuc,"doctor,health",2.9,8,52.2830141,20.9738101,doctor
52.284210997598,20.965152197827,Professional Rehabilitation Bielany,"Marymoncka 81, Warszawa",ChIJVVaGl9HLHkcRlLubGO0vi6w,"physiotherapist,doctor,health",4.9,29,52.2832859,20.9558459,doctor
52.283966133194,20.979807406936,Centrum Medyczna NeuroProtect,"Klaudyny 16C/1 floor, Warszawa",ChIJRZy7FsXLHkcRkEB6Yfg7IBg,"hospital,doctor,health",5,4,52.2820082,20.973084,doctor
52.283966133194,20.979807406936,Centrum Nowoczesnej Stomatologii i Protetyki DORODENT,"01 650, Adama Mickiewicza 76, Warszawa",ChIJ9X6xvefLHkcRcTEJHIGwhqA,"doctor,health",NA,NA,52.27878599999999,20.9789447,doctor
52.283966133194,20.979807406936,"M. Porebiak, PhD Psychologist Psycho-oncologist Psychotherapist","Klaudyny 4, Warszawa",ChIJ2y_Wc93LHkcRNCJ99aBBAZU,"doctor,health",NA,NA,52.2795667,20.9738371,doctor
52.283966133194,20.979807406936,GABINET REHABILITACJI „AKADEMIA RUCHU”,"Gwiaździsta 27, Warszawa",ChIJ20dZEt7LHkcRrfwKVY67mmE,"doctor,health",5,4,52.28355399999999,20.978376,doctor
52.283966133194,20.979807406936,Dorodent - Dentysta - Stomatolog - Śródmieście | Bielany | Żoliborz,"Adama Mickiewicza 76, Warszawa",ChIJNy8XAc3PHkcRts9Ag-pFL9A,"dentist,doctor,health",4.2,30,52.27877700000001,20.978939,doctor
52.283966133194,20.979807406936,"Baranowska Bogusława, prof. dr hab. nauk med. Endokrynolog","Klaudyny 36, Warszawa",ChIJb5q-zd7LHkcRY9y0xO-SUJg,"doctor,health",NA,NA,52.2854879,20.9734679,doctor
52.283966133194,20.979807406936,"Piechna Krzysztof, lek. med., urolog. Wizyty domowe","Tylżycka 7, Warszawa",ChIJWa2S8ebLHkcRLb8WM0iGpJY,"doctor,health",4,1,52.27954889999999,20.9830939,doctor
52.283966133194,20.979807406936,PSYCHOTERAPIA BILATERALNA,"Gwiaździsta 27 m, Warszawa",ChIJRX_0Et7LHkcRsdylYk3wRYQ,"doctor,health",NA,NA,52.283414,20.9782449,doctor
52.283966133194,20.979807406936,Przychodnia Klaudyny 26B (Samodzielny Publiczny Zakład Lecznictwa Otwartego Warszawa - Żoliborz),"Klaudyny 26B, Warszawa",ChIJNWqeTjjLHkcRMuGZIswVvuc,"doctor,health",2.9,8,52.2830141,20.9738101,doctor
52.283966133194,20.979807406936,Zespół Lekarzy i Psychologów IN ALTUM,"Gwiaździsta 15A/408, Warszawa",ChIJEzdjtebLHkcRLj-w955vrio,"doctor,health",5,4,52.281232,20.985037,doctor
52.283966133194,20.979807406936,Satin Podleśna,"Klaudyny 36A, Warszawa",ChIJ1wkDONnLHkcR3BJf0XSfOpc,"doctor,health",NA,NA,52.2851097,20.971676,doctor
52.283966133194,20.979807406936,"Specjalistyczna Praktyka Lekarska Maciej Stryga - gabinet chirurgii naczyniowej, leczenie żylaków","Gwiaździsta 15/254, Warszawa",ChIJwb33pObLHkcRPbXkR7fD7bY,"doctor,hospital,health",NA,NA,52.28032750000001,20.9856507,doctor
52.283966133194,20.979807406936,dr M. Porębiak Psychologist Psychotherapist,"Klaudyny 4, Warszawa",ChIJSS7Wc93LHkcRJaNGq1bBlv8,"doctor,health",NA,NA,52.2795667,20.9738371,doctor
52.283966133194,20.979807406936,Klinika Weterynaryjna,"Potocka 4, Warszawa",ChIJqQHfh-bLHkcRz7yW_0u5RkM,"doctor,health",4,1,52.27883000000001,20.9842179,doctor
52.283719451032,20.994462405261,Zespół Lekarzy i Psychologów IN ALTUM,"Gwiaździsta 15A/408, Warszawa",ChIJEzdjtebLHkcRLj-w955vrio,"doctor,health",5,4,52.281232,20.985037,doctor
52.283220633678,21.023771763337,Ginekolog Warszawa Ilona Guzińska,"Bolesławicka 33, Warszawa",ChIJUwApiK7OHkcRWyFw-6SXOrw,"doctor,health",4.9,15,52.2869837,21.0283708,doctor
52.283220633678,21.023771763337,Centrum Medyczne MEDICUM,"Piotra Wysockiego 10/I piętro, Warszawa",ChIJqyPYLqzOHkcR2rlW4DgDySk,"shoe_store,physiotherapist,hospital,doctor,health,store",4.8,21,52.2876959,21.0219674,doctor
52.283220633678,21.023771763337,Poradnia Psychologiczno-Pedagogiczna nr 13,"św. Jacka Odrowąża 75, Warszawa",ChIJve0XowLMHkcRXCB3Nj8c2MM,"doctor,health",4,31,52.27842539999999,21.0271353,doctor
52.283220633678,21.023771763337,National Center for Osteoporosis,"Władysława Syrokomli 32, Warszawa",ChIJjVYF3K7OHkcR_o653H1OYuk,"doctor,health",2.4,11,52.2854109,21.0291569,doctor
52.283220633678,21.023771763337,Logann,"Bartnicza 4, Warszawa",ChIJFx-9KKzOHkcR-oaKNMF6Il4,"doctor,health",4,4,52.28692699999999,21.0265059,doctor
52.283220633678,21.023771763337,Poradnia Chorób Stopy,"Piotra Wysockiego 10, Warszawa",ChIJiePoX2LMHkcRi0duxDC-f2s,"shoe_store,doctor,health,store",4.8,43,52.2876959,21.0219674,doctor
52.283220633678,21.023771763337,Centrum Rehabilitacji Fizjowork,"Michała Kleofasa Ogińskiego 3, Warszawa",ChIJXxKRaaLPHkcRcjIUqsox8Os,"doctor,health",5,5,52.28356600000001,21.026448,doctor
52.283220633678,21.023771763337,Krysiak Iwona Gabinet Stomatologiczny,"03-335, Władysława Syrokomli 7/13, Warszawa",ChIJIzEY-avOHkcRjkuYgPde62g,"doctor,health",NA,NA,52.2849513,21.024415,doctor
52.283220633678,21.023771763337,Klinika STOPY,"Bartnicza 2, Warszawa",ChIJ3Wr1W-vPHkcRNAtt-qf1II8,"doctor,health",NA,NA,52.286193,21.023736,doctor
52.283220633678,21.023771763337,"PROGRES - Logopeda, Psycholog, Pedagog, Terapie SI, Integracja sensoryczna","Łąkocińska 9a, Warszawa",ChIJP4f6uf7PHkcRc1blhrf8LVc,"doctor,health",NA,NA,52.282995,21.028715,doctor
52.283220633678,21.023771763337,lek. med. Artur Grodzki - Specjalista Chorób Wewnętrznych,"Władysława Syrokomli 32, Warszawa",ChIJjVYF3K7OHkcRQ0POhmclBUA,"doctor,health",NA,NA,52.28536010000001,21.0291955,doctor
52.283220633678,21.023771763337,"Zawadowski J., lek. med. Gabinet laryngologiczny","Bolesławicka 11, Warszawa",ChIJ-0h6tqjOHkcRTrXeweEmu9A,"doctor,health",NA,NA,52.28360989999999,21.030873,doctor
52.283220633678,21.023771763337,Medicus centrum medyczne,"Piotra Wysockiego 10, Warszawa",ChIJydAlc0jPHkcRjWow89TE7xM,"doctor,health",NA,NA,52.2876959,21.0219674,doctor
52.282968498607,21.03842611998,KK BEAUTY Gabinet Pielęgnacji Dłoni i Stóp * Podolog- Pedicure leczniczy,"kl. 1, Rembielińska 4, Warszawa",ChIJQacUiqXOHkcRQFPQ8tvXvOU,"beauty_salon,hair_care,doctor,health",4.7,3,52.28503200000001,21.034024,doctor
52.282968498607,21.03842611998,Medita Centrum Zdrowia Warszawa-Targówek,"Rembielińska 8, Warszawa",ChIJVawooq_OHkcRAIHqoMahmic,"doctor,health",1.7,3,52.286739,21.0328829,doctor
52.282968498607,21.03842611998,Gabinet Lekarski,"Wyszogrodzka 10, Warszawa",ChIJlwHpPaXOHkcRAxdIMQ0BHWA,"doctor,health",NA,NA,52.286987,21.0366127,doctor
52.282968498607,21.03842611998,National Center for Osteoporosis,"Władysława Syrokomli 32, Warszawa",ChIJjVYF3K7OHkcR_o653H1OYuk,"doctor,health",2.4,11,52.2854109,21.0291569,doctor
52.282968498607,21.03842611998,"Zawadowski J., lek. med. Gabinet laryngologiczny","Bolesławicka 11, Warszawa",ChIJ-0h6tqjOHkcRTrXeweEmu9A,"doctor,health",NA,NA,52.28360989999999,21.030873,doctor
52.282968498607,21.03842611998,Lekarz Medycyny Pracy,"Rembielińska 8, Warszawa",ChIJM61Tv4fPHkcRNbFCepiMsuM,"doctor,health",1,1,52.286739,21.0328829,doctor
52.282968498607,21.03842611998,"PROGRES - Logopeda, Psycholog, Pedagog, Terapie SI, Integracja sensoryczna","Łąkocińska 9a, Warszawa",ChIJP4f6uf7PHkcRc1blhrf8LVc,"doctor,health",NA,NA,52.282995,21.028715,doctor
52.282968498607,21.03842611998,lek. med. Artur Grodzki - Specjalista Chorób Wewnętrznych,"Władysława Syrokomli 32, Warszawa",ChIJjVYF3K7OHkcRQ0POhmclBUA,"doctor,health",NA,NA,52.28536010000001,21.0291955,doctor
52.282714546023,21.05308025962,Laguna Medical Sp. o.o.,"Gilarska 86c, Warszawa",ChIJ7QZ10Keh_UYRPeV1YzdYc6o,"doctor,health,store",5,3,52.283519,21.053128,doctor
52.282714546023,21.05308025962,"Kaczmarek M.K., lek. medycyny rodzinnej. Gabinet","Wojskowa 11/13b, Warszawa",ChIJ76kY3s9EBEcR3qAfAQqDmpA,"doctor,health",2.7,3,52.2821574,21.0577602,doctor
52.282714546023,21.05308025962,dr hab.Bartosz Dybowski UROLOG,"Samarytanka 25a, Warszawa",ChIJy-50sZzPHkcRugoE0YPgpmE,"doctor,health",NA,NA,52.280705,21.060669,doctor
52.282714546023,21.05308025962,"Zgoda Ryszard, lek. med. internista","Fausta 5, Warszawa",ChIJHe3tGJfOHkcRbYM3u4BBEYg,"doctor,health",NA,NA,52.2866519,21.058925,doctor
52.282714546023,21.05308025962,"Danko Mikołaj, lek. med. Spec. pediatra. Wizyty domowe","Protazego 35, Warszawa",ChIJjYrPL5fOHkcR1l1ff0-y53w,"doctor,health",4,6,52.2862387,21.0601876,doctor
52.282714546023,21.05308025962,Pro-Dental DENTISTRY ORTHODONTICS,"Tadeusza Korzona 111, Warszawa",ChIJBW4OWZ7OHkcRK3WUJavIJ8Y,"doctor,dentist,health",4.6,11,52.277113,21.051773,doctor
52.282714546023,21.05308025962,Gabinet okulistyczny,"Tadeusza Korzona 111, Warszawa",ChIJc5w0WZ7OHkcROv2LPKVBelk,"doctor,health",NA,NA,52.2771656,21.0511602,doctor
52.282458775987,21.067734180703,Wyrwas Piotr Prywatny Gabinet Lekarski,"Starozaciszańska 4, Warszawa",ChIJZTolUYXOHkcRn9r7L-aAiFc,"doctor,health",4.6,9,52.2822885,21.0675151,doctor
52.282458775987,21.067734180703,Przychodnia Lekarska,"Radzymińska 101/103, Warszawa",ChIJc_IYuKLPHkcRMksSxcT0LqU,"doctor,health",NA,NA,52.2794813,21.0693256,doctor
52.282458775987,21.067734180703,Wasaznik prywatna opieka,"Mrozowska 11a, Warszawa",ChIJ7cCrkQzPHkcRQpB34DelQTM,"doctor,health",NA,NA,52.279391,21.062428,doctor
52.282458775987,21.067734180703,dr hab.Bartosz Dybowski UROLOG,"Samarytanka 25a, Warszawa",ChIJy-50sZzPHkcRugoE0YPgpmE,"doctor,health",NA,NA,52.280705,21.060669,doctor
52.282458775987,21.067734180703,dr. Piotr Hadas,"Nauczycielska 12, Warszawa",ChIJjV-hwo7OHkcR8fg_BTGYCnM,"doctor,health",NA,NA,52.284793,21.0753199,doctor
52.282458775987,21.067734180703,"Werblińska-Paprocka E., lek. med. Spec. ginekolog","Pospolita 23, Warszawa",ChIJiYwh95HOHkcREsvfbT3n00c,"doctor,health",NA,NA,52.28766539999999,21.0698145,doctor
52.282458775987,21.067734180703,Gabinet ginekologiczny,"Pospolita 23, Warszawa",ChIJiYwh95HOHkcR4SNeMB-PQvc,"doctor,health",NA,NA,52.28766539999999,21.0698145,doctor
52.282458775987,21.067734180703,"Kaczmarek M.K., lek. medycyny rodzinnej. Gabinet","Wojskowa 11/13b, Warszawa",ChIJ76kY3s9EBEcR3qAfAQqDmpA,"doctor,health",2.7,3,52.2821574,21.0577602,doctor
52.282458775987,21.067734180703,"Dental clinic for children ""Kid's Smile""","Agatowa 10, Warszawa",ChIJl32sO4bOHkcRzOm-tTEaquc,"doctor,dentist,health",4.4,17,52.28005599999999,21.0767099,doctor
52.282458775987,21.067734180703,"Danko Mikołaj, lek. med. Spec. pediatra. Wizyty domowe","Protazego 35, Warszawa",ChIJjYrPL5fOHkcR1l1ff0-y53w,"doctor,health",4,6,52.2862387,21.0601876,doctor
52.282201188562,21.082387881674,"Środa-Piasecka Maria, lek. med. dermatolog. Gabinet","Perłowa 9, Warszawa",ChIJLcJoWYjOHkcRAFP3keOcVO4,"doctor,health",4.5,2,52.2822109,21.0801569,doctor
52.282201188562,21.082387881674,"Dental clinic for children ""Kid's Smile""","Agatowa 10, Warszawa",ChIJl32sO4bOHkcRzOm-tTEaquc,"doctor,dentist,health",4.4,17,52.28005599999999,21.0767099,doctor
52.282201188562,21.082387881674,Clinic4U,"Wyspowa 2, Warszawa",ChIJme2IiaXPHkcRZTN_zBHyF4Y,"doctor,health",NA,NA,52.2870579,21.084376,doctor
52.282201188562,21.082387881674,dr. Piotr Hadas,"Nauczycielska 12, Warszawa",ChIJjV-hwo7OHkcR8fg_BTGYCnM,"doctor,health",NA,NA,52.284793,21.0753199,doctor
52.280617502393,21.170305378149,Gabinet Rehabilitacji i i Terapii Manualnej AKTON Waldemar Izdebski,"Czwartaków 30, Warszawa",ChIJMQIjxsLRHkcRn5eSSKKk9F8,"doctor,health",NA,NA,52.27660779999999,21.1684217,doctor
52.293683348565,20.936233115537,Poradnia ginkologiczno - położnicza Przychodni SPZZLO Warszawa-Żoliborz,"Wrzeciono 10C, Warszawa",ChIJV_6tJCnKHkcRW5gJuc7lITg,"doctor,health",1,1,52.290901,20.939427,doctor
52.293683348565,20.936233115537,"Olszowiec Krzysztof, lek. med. okulista","Przy Agorze 13C, Warszawa",ChIJ46NR_CjKHkcRK9NUcbe22PE,"doctor,health",5,4,52.2923301,20.9386411,doctor
52.293683348565,20.936233115537,Gabinet neurologiczny Marek Babiuch,"3, Przy Agorze 22, Warszawa",ChIJwQ16xyjKHkcRTxh3WApT6lU,"doctor,health",NA,NA,52.291295,20.936268,doctor
52.293683348565,20.936233115537,Poradnia Podstawowej Opieki Zdrowotnej dla Dorosłych Przychodnia SPZZLO Warszawa-Żoliborz,"Wrzeciono 10C, Warszawa",ChIJV_6tJCnKHkcRo-NvbaVn-14,"doctor,health",1.4,19,52.290901,20.939427,doctor
52.293683348565,20.936233115537,Okularnik Optyk Bielany Okulary Progresywne Optometrysta Soczewki Zeiss,"Przy Agorze 26 lok.U1B, Warszawa",ChIJoe3qQPzLHkcRVMHEDBQs7cs,"doctor,health,store",5,11,52.290273,20.9350099,doctor
52.293683348565,20.936233115537,Salon Optyczny Soczewki24,"Zgrupowania AK ""Kampinos"" 15, Warszawa",ChIJyxBgZLjLHkcRUufhK8wCu-M,"doctor,health,store",3,2,52.29669,20.9319741,doctor
52.293683348565,20.936233115537,Centrum Medyczne Enel-Med Galeria Młociny Warszawa,"Zgrupowania AK ""Kampinos"" 15/Piętro 3, Warszawa",ChIJhTPqP97LHkcRCfifkI46hmc,"hospital,doctor,dentist,health",3.3,12,52.29669,20.9319741,doctor
52.293683348565,20.936233115537,Rehabilitacja domowa,"Wrzeciono 59A, Warszawa",ChIJGf2EOirKHkcRvOHPx3eHvVw,"doctor,health",NA,NA,52.29231449999999,20.9448693,doctor
52.293683348565,20.936233115537,Poradnia Vitberg,"Wrzeciono 5, Warszawa",ChIJkTuB0kDOHkcR5kzCNkgJ3lc,"doctor,health",5,2,52.2887641,20.94027879999999,doctor
52.293442042133,20.950891704396,Center for Healthy Body,"Marymoncka 34, Warszawa",ChIJB0m9-NDLHkcRFOOomjIZpvs,"hospital,doctor,gym,health",NA,NA,52.2882559,20.9545356,doctor
52.293442042133,20.950891704396,"Poradnia foniatryczna, audiologiczna, logopedyczna Szpitala Bielańskiego im. ks. J. Popiełuszki SPZOZ","Cegłowska 80, Warszawa",ChIJ5TM4cNPLHkcRX0TL6dmLUnU,"doctor,health",NA,NA,52.28728,20.95161,doctor
52.293442042133,20.950891704396,Rehabilitacja domowa,"Wrzeciono 59A, Warszawa",ChIJGf2EOirKHkcRvOHPx3eHvVw,"doctor,health",NA,NA,52.29231449999999,20.9448693,doctor
52.292707212308,20.994866217832,LYNX OPTIQUE,"Ul. Modlińska 8, C.H AUCHAN, Warszawa",ChIJrQr41UTJHkcRbecXY5_2fTk,"doctor,health,store",4.1,7,52.2951885,21.00106359999999,doctor
52.292458632389,21.009523966077,LYNX OPTIQUE,"Ul. Modlińska 8, C.H AUCHAN, Warszawa",ChIJrQr41UTJHkcRbecXY5_2fTk,"doctor,health,store",4.1,7,52.2951885,21.00106359999999,doctor
52.292458632389,21.009523966077,"Żyła Karolina, lek. med. kardiolog","Elektronowa 26, Warszawa",ChIJy25PQkXJHkcRUZpnfpcJclk,"doctor,health",NA,NA,52.29532199999999,21.0058789,doctor
52.292208234248,21.024181500277,Ginekolog Warszawa Ilona Guzińska,"Bolesławicka 33, Warszawa",ChIJUwApiK7OHkcRWyFw-6SXOrw,"doctor,health",4.9,15,52.2869837,21.0283708,doctor
52.292208234248,21.024181500277,Psychiatryczny Zespół Leczenia Środowiskowego dla Dorosłych Wojewódzkiego Szpitala Bródnowskiego SPZOZ,"Suwalska 11, Warszawa",ChIJ_7tBpLTOHkcRmCPBl6tZ0TM,"doctor,health",NA,NA,52.2962836,21.0268608,doctor
52.292208234248,21.024181500277,Medita Centrum Zdrowia Warszawa-Targówek,"Poborzańska 6, Warszawa",ChIJU8bz7K3OHkcRqszSnMRWPgU,"doctor,health",NA,NA,52.2893696,21.0266627,doctor
